Image,plot_bid,date,Area,Perimeter,Mid_Width,Max_Width,FWSD,Mid_Height,Max_Height,FHSD,Curved_Height,Maxheight_to_maxwidth,Midheight_to_midwidth,Curveheight_to_midwidth,Proximal_blockiness,Distall_blockiness,Fruit_triangle,Ellipse,Box,Box_x,Box_y,FWID01,FWID02,FWID03,FWID04,FWID05,FWID06,FWID07,FWID08,FWID09,FHT01,FHT02,FHT03,FHT04,FHT05,FHT06,FHT07,FHT08,FHT09,Lab_m_L,Lab_m_A,Lab_m_B,Lab_sd_L,Lab_sd_A,Lab_sd_B,HSV_m_H,HSV_sd_H,Chroma_m,Chroma_sd
SHIFTP00000000879561943158690_230321_173741_552477.jpg,SHIFTP00000000879561943158690,230321,85.97131720219502,36.07402038950364,9.863245786516854,10.123661516853934,1.0757056660969677,9.568838912133891,9.959403765690375,0.9858626432503674,11.174380623518939,0.9837748673352915,0.9701511165031069,1.132931376281266,0.8382838283828382,0.9438943894389439,0.888111888111888,0.9171949053766604,0.8228511530315388,391.0,448.0,8.300751404494381,9.309862359550563,9.993453651685394,10.123661516853934,9.863245786516854,9.50517415730337,9.081998595505619,8.268199438202247,6.542945224719101,6.639602510460251,8.982991631799162,9.731574267782428,9.308462343096235,9.568838912133891,9.926856694560668,9.829215481171548,9.503744769874476,8.299503138075314,0.3156406581401825,0.42559951543807983,0.5957313776016235,0.07131770998239517,0.015573898330330849,0.03118184022605419,0.2659382224082947,0.04340876266360283,0.5181583166122437,0.011608862318098545
SHIFTP00000000879561953259633_230321_175247_745340.jpg,SHIFTP00000000879561953259633,230321,102.14573370178293,38.814749061483965,10.742148876404496,10.77470084269663,1.3988604306949013,11.228739539748952,11.651851464435147,1.6320079624731247,13.147465311304167,1.0814083504075265,1.0452973300726887,1.2239138986597953,0.8606060606060605,0.8272727272727272,1.0402930402930404,0.9535957485405485,0.7947248458546937,1856.0,441.0,6.80336095505618,8.886686797752809,9.667933988764045,10.449181179775282,10.742148876404496,10.709596910112358,10.286421348314606,9.244758426966293,7.128880617977528,6.704696652719665,9.210821129707114,10.642892259414225,11.424021966527196,11.228739539748952,11.456569037656903,11.521663179916318,10.024497907949788,7.974032426778241,0.28974393010139465,0.43799301981925964,0.5708146095275879,0.07634471356868744,0.015585632063448429,0.02600972354412079,0.28051480650901794,0.04248857870697975,0.5091416239738464,0.008256114087998867
SHIFTP00000000879561953259633_230321_175247_745340.jpg,SHIFTP00000000879561953259633,230321,97.10953753168559,41.33019367590796,9.863245786516854,10.058557584269664,0.9468090678820636,10.740533472803346,11.35892782426778,1.136728286331463,13.654489087559945,1.1292799915995644,1.0889451307687934,1.3843809008821168,0.9438943894389439,0.9042904290429044,1.0437956204379562,0.8898904279420107,0.8085758998362748,369.0,391.0,6.933568820224719,8.919238764044945,9.863245786516853,9.960901685393258,9.863245786516854,9.57027808988764,9.4400702247191,9.309862359550563,8.072887640449439,9.113179916317991,10.415062761506276,11.228739539748952,11.293833682008367,10.740533472803346,10.740533472803346,10.773080543933052,9.991950836820083,7.518373430962342,0.30100277066230774,0.42640870809555054,0.5948893427848816,0.06826309859752655,0.015385793522000313,0.027101188898086548,0.2637850344181061,0.04107829928398132,0.5179333090782166,0.009460750967264175
SHIFTP00000000879561953259633_230321_175247_745340.jpg,SHIFTP00000000879561953259633,230321,89.84421403606288,42.100716262847556,9.212206460674157,9.863245786516854,1.1236585871216218,9.764121338912133,11.228739539748954,1.1053351574532346,12.36652224254402,1.1384426367128295,1.0599112580242354,1.3424061103423237,1.028268551236749,0.8233215547703181,1.2489270386266091,0.8599894898184316,0.7919578310384295,1663.0,1149.0,6.05466573033708,7.584608146067416,8.528615168539325,8.854134831460675,9.212206460674157,9.667933988764045,9.83069382022472,9.472622191011235,8.528615168539325,7.225449790794978,9.699027196652718,10.545251046025104,10.349968619246862,9.764121338912133,10.122139121338911,11.163645397489539,10.415062761506276,8.722615062761506,0.3393070697784424,0.42546766996383667,0.592251718044281,0.07866992801427841,0.01402341015636921,0.02445504069328308,0.2669614553451538,0.03631317615509033,0.5159664750099182,0.008271433413028717
SHIFTP00000000879561953259697_230321_145311_314390.jpg,SHIFTP00000000879561953259697,230321,91.09227106527813,38.420351784839035,9.342414325842697,9.342414325842697,1.0442718490407017,11.03345711297071,11.651851464435145,1.1990448241812397,13.61164967413583,1.2471991776477045,1.1810070425211505,1.4569734545473654,0.8850174216027876,0.9128919860627178,0.9694656488549619,0.9305515255570994,0.8148378464882617,241.0,377.0,7.128880617977528,8.528615168539327,9.049446629213483,9.147102528089887,9.342414325842697,9.179654494382023,8.984342696629215,8.268199438202249,6.087217696629214,7.843844142259414,9.959403765690375,11.196192468619245,11.619304393305438,11.03345711297071,10.740533472803346,10.935815899581588,10.154686192468619,8.527332635983262,0.2620997428894043,0.4379439651966095,0.574140191078186,0.0550030879676342,0.014053616672754288,0.024377919733524323,0.274742066860199,0.045793671160936356,0.510929524898529,0.007932333275675774
SHIFTP00000000879561953259697_230321_145311_314390.jpg,SHIFTP00000000879561953259697,230321,88.3185755623193,38.60413694235196,10.8398047752809,10.937460674157304,1.7354265704433829,10.284874476987447,10.447609832635983,1.5894467701030512,12.295083680454184,0.9552134763164246,0.9488062460719849,1.1342532393657037,0.7387387387387385,0.8408408408408408,0.8785714285714284,0.9519538457833842,0.7471037998079855,860.0,1115.0,6.7708089887640455,9.114550561797753,10.253869382022472,10.774700842696628,10.8398047752809,10.351525280898876,9.277310393258428,8.007783707865167,5.664042134831461,5.760831589958159,8.136767782426777,9.47119769874477,10.34996861924686,10.284874476987447,9.92685669456067,9.438650627615061,8.462238493723849,6.281584728033473,0.31336236000061035,0.42882677912712097,0.5875068306922913,0.06502348184585571,0.01449752226471901,0.025475449860095978,0.2692144513130188,0.039056506007909775,0.5146669745445251,0.008712366223335266
SHIFTP00000000879561953259697_230321_145311_314390.jpg,SHIFTP00000000879561953259697,230321,98.27177739675275,42.18950212912517,11.295532303370786,11.621051966292136,1.7643653610107384,9.861762552301254,10.284874476987445,1.0587421861465893,13.00674022248153,0.885020952218406,0.8730675356803088,1.1514942256063567,0.9884726224783863,0.7780979827089338,1.2703703703703704,0.9021062029411552,0.7998371056172854,909.0,443.0,5.761698033707865,8.789030898876405,10.058557584269662,10.8398047752809,11.295532303370786,11.555948033707864,11.5885,11.165324438202248,9.928349719101124,6.965073221757322,8.494785564853556,9.113179916317991,9.503744769874476,9.861762552301254,9.861762552301254,10.284874476987447,9.308462343096235,7.518373430962343,0.297754168510437,0.4345993101596832,0.5750282406806946,0.05713400989770889,0.012361118569970131,0.021805448457598686,0.27935081720352173,0.04497663304209709,0.5099309682846069,0.007177432999014854
SHIFTP00000000879561953259697_230321_145311_314390.jpg,SHIFTP00000000879561953259697,230321,89.3891711718456,40.415372138152435,11.035116573033708,11.45829213483146,1.3439441915196684,8.852803347280334,9.308462343096235,0.948405742670413,10.8755147520551,0.8123778163064921,0.8022392231826305,0.9855369157251475,0.9941002949852508,0.7846607669616519,1.2669172932330828,0.8706349464545771,0.7866475166717324,259.0,1162.0,7.291640449438202,8.658823033707865,9.700485955056179,10.481733146067414,11.035116573033708,11.360636235955056,11.425740168539326,10.970012640449438,9.049446629213485,6.314131799163179,8.397144351464433,8.917897489539747,8.852803347280332,8.852803347280334,8.820256276150626,9.24336820083682,8.657520920502092,6.932526150627615,0.26702824234962463,0.4414491653442383,0.5672073364257812,0.058784931898117065,0.01276734471321106,0.020039277151226997,0.27765101194381714,0.041159264743328094,0.5084768533706665,0.00585807953029871
SHIFTP00000000879561953259697_230321_145311_314390.jpg,SHIFTP00000000879561953259697,230321,84.46263026704858,40.314856607446984,9.993453651685392,10.188765449438202,1.0699868677400342,8.494785564853554,10.382515690376568,1.0233159461799162,11.025046898649814,1.0190160664606376,0.8500350190167653,1.1032269006211324,0.9739413680781761,0.8045602605863192,1.210526315789474,0.8731798425023557,0.7885059504428344,1560.0,1087.0,6.705705056179775,8.040335674157303,8.919238764044945,9.4400702247191,9.993453651685392,10.156213483146068,9.993453651685392,9.733037921348316,8.658823033707865,7.648561715481172,9.503744769874476,10.219780334728032,10.089592050209204,8.494785564853554,8.55987970711297,9.210821129707112,8.78770920502092,6.899979079497908,0.2870820164680481,0.44300973415374756,0.5630882978439331,0.06643755733966827,0.013876811601221561,0.02239895798265934,0.2842351496219635,0.045251280069351196,0.5069141983985901,0.006937416736036539
SHIFTP00000000879561953259697_230321_145311_314390.jpg,SHIFTP00000000879561953259697,230321,67.28065669209252,37.26174182801441,9.4400702247191,9.57027808988764,0.7533373546471426,6.118849372384936,8.266956066945605,0.7534844617334505,8.24401211373727,0.8638156581553068,0.6481783743899012,0.8732998714511766,0.9724137931034483,0.8724137931034484,1.1146245059288538,0.8479272449422525,0.8130995489382746,1576.0,484.0,7.1288806179775275,8.235647471910113,8.919238764044945,9.277310393258427,9.4400702247191,9.50517415730337,9.50517415730337,9.179654494382023,8.333303370786517,6.444320083682007,7.908938284518828,8.201861924686192,8.2344089958159,6.118849372384936,6.8674320083682,8.006579497907948,7.77875,6.99762029288703,0.3250129520893097,0.4272008538246155,0.5925890803337097,0.08041904121637344,0.01712998002767563,0.03520957753062248,0.2711296081542969,0.05084216967225075,0.5171241164207458,0.01343141496181488
